vehicle_id,date,mileage_km,cumulative_mileage_km,engine_hours,load_percentage,route_severity_score,route_severity_label,fault_count,fault_severity_score,operating_stress_index,days_since_last_service,last_service_mileage_km,service_type_last,breakdown_occurred,breakdown_type,data_quality_flag,scenario_tag,vehicle_type,mileage_score,engine_hour_score,load_score,route_severity_score_n,fault_score,service_wear_score,missing_service_history,mileage_score_raw,engine_hour_score_raw,load_score_raw,route_severity_score_n_raw,fault_score_raw,service_wear_score_raw,dcss,risk_level,dcss_delta,top_factors,weight_config,recommended_interval_days,recommended_maintenance_date,recommendation_urgency,recommendation_reason,recommended_by
VH-028,2024-01-24,156.42,11470.48,14.52,74.74,3.88,Medium,0,0.0,5.22,19.0,11470.48,EMERGENCY,0,,MISSING_ENGINE_HOURS,NORMAL,HAUL_TRUCK,57.9576,67.3071,62.0729,57.5714,19.68,53.3333,False,52.14,72.6,74.74,38.800000000000004,0.0,63.33333333333333,48.3914,NORMAL,0.1948,"[{""factor"": ""load_score"", ""sub_score"": 62.07, ""contribution"": 12.4146}, {""factor"": ""route_severity_score"", ""sub_score"": 57.57, ""contribution"": 11.5143}, {""factor"": ""engine_hour_score"", ""sub_score"": 67.31, ""contribution"": 10.0961}]",Default,30,2024-02-23,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-01-25,175.03,11645.51,17.23,44.07,2.5,Low,0,0.0,3.63,1.0,11470.48,EMERGENCY,0,,,NORMAL,HAUL_TRUCK,56.4295,70.9143,59.1429,54.6714,12.9314,47.619,False,58.343333333333334,86.15,44.07,25.0,0.0,3.3333333333333335,45.3033,NORMAL,-3.0881,"[{""factor"": ""load_score"", ""sub_score"": 59.14, ""contribution"": 11.8286}, {""factor"": ""route_severity_score"", ""sub_score"": 54.67, ""contribution"": 10.9343}, {""factor"": ""engine_hour_score"", ""sub_score"": 70.91, ""contribution"": 10.6371}]",Default,30,2024-02-24,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-01-26,143.1,11788.61,8.91,58.42,4.28,Medium,0,0.0,4.06,2.0,11470.48,EMERGENCY,0,,,NORMAL,HAUL_TRUCK,55.4638,67.8143,59.2657,47.7429,8.3571,41.9048,False,47.699999999999996,44.55,58.42,42.800000000000004,0.0,6.666666666666667,41.7226,NORMAL,-3.5807,"[{""factor"": ""load_score"", ""sub_score"": 59.27, ""contribution"": 11.8531}, {""factor"": ""engine_hour_score"", ""sub_score"": 67.81, ""contribution"": 10.1721}, {""factor"": ""route_severity_score"", ""sub_score"": 47.74, ""contribution"": 9.5486}]",Default,30,2024-02-25,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-01-27,105.1,11893.71,13.19,81.65,5.03,Medium,1,6.24,4.83,3.0,11470.48,EMERGENCY,0,,,NORMAL,HAUL_TRUCK,54.8957,67.0571,62.9486,43.6571,14.2771,36.1905,False,35.03333333333333,65.95,81.65,50.3,41.44,10.0,42.9619,NORMAL,1.2393,"[{""factor"": ""load_score"", ""sub_score"": 62.95, ""contribution"": 12.5897}, {""factor"": ""engine_hour_score"", ""sub_score"": 67.06, ""contribution"": 10.0586}, {""factor"": ""route_severity_score"", ""sub_score"": 43.66, ""contribution"": 8.7314}]",Default,30,2024-02-26,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-01-28,244.18,12027.137673893949,13.03,37.26,4.36,Medium,0,0.0,5.65,4.0,11470.48,EMERGENCY,0,,INVALID_MILEAGE,NORMAL,HAUL_TRUCK,56.7705,66.1286,58.4071,40.8,5.92,30.4762,False,81.39333333333335,65.14999999999999,37.26,43.60000000000001,0.0,13.333333333333334,38.7376,NORMAL,-4.2243,"[{""factor"": ""load_score"", ""sub_score"": 58.41, ""contribution"": 11.6814}, {""factor"": ""engine_hour_score"", ""sub_score"": 66.13, ""contribution"": 9.9193}, {""factor"": ""route_severity_score"", ""sub_score"": 40.8, ""contribution"": 8.16}]",Default,30,2024-02-27,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-01-29,172.24,12310.13,12.86,75.63,4.45,Medium,1,5.66,2.3,5.0,11470.48,EMERGENCY,0,,DUPLICATE_RECORD,NORMAL,HAUL_TRUCK,56.8148,66.3,62.9743,38.4143,11.3429,24.7619,False,57.41333333333334,64.3,75.63,44.5,37.96,16.666666666666664,40.5452,NORMAL,1.8076,"[{""factor"": ""load_score"", ""sub_score"": 62.97, ""contribution"": 12.5949}, {""factor"": ""engine_hour_score"", ""sub_score"": 66.3, ""contribution"": 9.945}, {""factor"": ""route_severity_score"", ""sub_score"": 38.41, ""contribution"": 7.6829}]",Default,30,2024-02-28,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-01-30,153.97,12464.09,18.36,64.12,5.42,Medium,0,0.0,7.67,6.0,11470.48,EMERGENCY,0,,,NORMAL,HAUL_TRUCK,54.7638,70.0714,62.27,42.7429,11.3429,19.0476,False,51.32333333333333,91.8,64.12,54.2,0.0,20.0,41.3449,NORMAL,0.7997,"[{""factor"": ""load_score"", ""sub_score"": 62.27, ""contribution"": 12.454}, {""factor"": ""engine_hour_score"", ""sub_score"": 70.07, ""contribution"": 10.5107}, {""factor"": ""route_severity_score"", ""sub_score"": 42.74, ""contribution"": 8.5486}]",Default,30,2024-02-29,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-01-31,249.72,12713.81,14.51,69.68,4.04,Medium,1,3.16,3.28,7.0,11470.48,EMERGENCY,0,,,NORMAL,HAUL_TRUCK,59.2067,70.0643,61.5471,42.9714,14.6229,13.3333,False,83.24000000000001,72.55,69.68,40.400000000000006,22.959999999999997,23.333333333333332,42.3876,NORMAL,1.0427,"[{""factor"": ""load_score"", ""sub_score"": 61.55, ""contribution"": 12.3094}, {""factor"": ""engine_hour_score"", ""sub_score"": 70.06, ""contribution"": 10.5096}, {""factor"": ""route_severity_score"", ""sub_score"": 42.97, ""contribution"": 8.5943}]",Default,30,2024-03-01,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-02-01,168.26,12882.07,12.62,75.24,7.51,High,0,0.0,7.23,8.0,11470.48,EMERGENCY,0,,,NORMAL,HAUL_TRUCK,58.8843,66.7714,66.0,50.1286,14.6229,16.6667,False,56.08666666666666,63.1,75.24,75.1,0.0,26.666666666666668,44.3501,NORMAL,1.9625,"[{""factor"": ""load_score"", ""sub_score"": 66.0, ""contribution"": 13.2}, {""factor"": ""route_severity_score"", ""sub_score"": 50.13, ""contribution"": 10.0257}, {""factor"": ""engine_hour_score"", ""sub_score"": 66.77, ""contribution"": 10.0157}]",Default,30,2024-03-02,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-02-02,190.06,13072.13,11.99,69.05,5.32,Medium,1,6.05,8.64,9.0,11470.48,EMERGENCY,0,,MISSING_LOAD,NORMAL,HAUL_TRUCK,61.1205,68.9714,67.5186,51.6143,20.38,20.0,False,63.35333333333334,59.95,69.05,53.2,40.300000000000004,30.0,47.3983,NORMAL,3.0482,"[{""factor"": ""load_score"", ""sub_score"": 67.52, ""contribution"": 13.5037}, {""factor"": ""engine_hour_score"", ""sub_score"": 68.97, ""contribution"": 10.3457}, {""factor"": ""route_severity_score"", ""sub_score"": 51.61, ""contribution"": 10.3229}]",Default,30,2024-03-03,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-02-03,212.77,13284.9,15.99,50.27,2.8,Low,0,0.0,3.32,10.0,11470.48,EMERGENCY,0,,,NORMAL,HAUL_TRUCK,66.2476,70.9714,63.0357,48.4286,14.46,23.3333,False,70.92333333333333,79.95,50.27,27.999999999999996,0.0,33.33333333333333,45.068,NORMAL,-2.3303,"[{""factor"": ""load_score"", ""sub_score"": 63.04, ""contribution"": 12.6071}, {""factor"": ""engine_hour_score"", ""sub_score"": 70.97, ""contribution"": 10.6457}, {""factor"": ""route_severity_score"", ""sub_score"": 48.43, ""contribution"": 9.6857}]",Default,30,2024-03-04,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-02-04,228.97,13513.87,16.56,69.05,3.77,Medium,1,1.61,4.87,11.0,11470.48,EMERGENCY,0,,INVALID_LOAD,NORMAL,HAUL_TRUCK,65.5233,73.4929,67.5771,47.5857,16.4114,26.6667,False,76.32333333333334,82.8,69.05,37.7,13.66,36.666666666666664,46.8656,NORMAL,1.7976,"[{""factor"": ""load_score"", ""sub_score"": 67.58, ""contribution"": 13.5154}, {""factor"": ""engine_hour_score"", ""sub_score"": 73.49, ""contribution"": 11.0239}, {""factor"": ""route_severity_score"", ""sub_score"": 47.59, ""contribution"": 9.5171}]",Default,30,2024-03-05,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-02-05,250.92,13764.8,16.62,69.05,6.12,Medium,0,0.0,2.98,12.0,11470.48,EMERGENCY,0,,MISSING_LOAD,NORMAL,HAUL_TRUCK,69.27,76.1786,66.6371,49.9714,10.9886,30.0,False,83.63999999999999,83.10000000000001,69.05,61.199999999999996,0.0,40.0,46.4721,NORMAL,-0.3935,"[{""factor"": ""load_score"", ""sub_score"": 66.64, ""contribution"": 13.3274}, {""factor"": ""engine_hour_score"", ""sub_score"": 76.18, ""contribution"": 11.4268}, {""factor"": ""route_severity_score"", ""sub_score"": 49.97, ""contribution"": 9.9943}]",Default,30,2024-03-06,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-02-06,217.24,13982.04,14.46,70.49,3.88,Medium,3,6.99,8.81,13.0,11470.48,EMERGENCY,0,,,NORMAL,HAUL_TRUCK,72.2829,73.3929,67.5471,47.7714,18.6943,33.3333,False,72.41333333333334,72.30000000000001,70.49,38.800000000000004,53.94,43.333333333333336,48.5759,NORMAL,2.1038,"[{""factor"": ""load_score"", ""sub_score"": 67.55, ""contribution"": 13.5094}, {""factor"": ""engine_hour_score"", ""sub_score"": 73.39, ""contribution"": 11.0089}, {""factor"": ""route_severity_score"", ""sub_score"": 47.77, ""contribution"": 9.5543}]",Default,30,2024-03-07,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-02-07,167.78,14149.81,14.56,46.36,6.61,Medium,1,7.35,8.86,14.0,11470.48,EMERGENCY,0,,,NORMAL,HAUL_TRUCK,68.381,73.4286,64.2157,51.4429,22.2857,36.6667,False,55.92666666666667,72.8,46.36,66.10000000000001,48.099999999999994,46.666666666666664,49.5032,NORMAL,0.9273,"[{""factor"": ""load_score"", ""sub_score"": 64.22, ""contribution"": 12.8431}, {""factor"": ""engine_hour_score"", ""sub_score"": 73.43, ""contribution"": 11.0143}, {""factor"": ""route_severity_score"", ""sub_score"": 51.44, ""contribution"": 10.2886}]",Default,30,2024-03-08,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-02-08,247.58,14397.39,12.94,60.4,4.58,Medium,1,6.33,2.23,15.0,11470.48,EMERGENCY,1,DRIVETRAIN,,NORMAL,HAUL_TRUCK,72.1581,73.6571,62.0957,47.2571,28.2829,40.0,False,82.52666666666667,64.7,60.4,45.800000000000004,41.980000000000004,50.0,50.6198,HIGH,1.1166,"[{""factor"": ""load_score"", ""sub_score"": 62.1, ""contribution"": 12.4191}, {""factor"": ""engine_hour_score"", ""sub_score"": 73.66, ""contribution"": 11.0486}, {""factor"": ""route_severity_score"", ""sub_score"": 47.26, ""contribution"": 9.4514}]",Default,8,2024-02-16,URGENT,"HIGH risk: DCSS in [50, 75). Accelerated service in 8 day(s); high-risk cadence is capped at 15 days for harsh-duty operation.",prototype
VH-028,2024-02-09,221.76,14619.15,16.49,49.93,4.21,Medium,1,3.77,3.21,16.0,11470.48,EMERGENCY,0,,,NORMAL,HAUL_TRUCK,73.6676,76.8714,59.3643,45.6714,26.3286,43.3333,False,73.92,82.44999999999999,49.93,42.1,26.619999999999997,53.333333333333336,49.9699,NORMAL,-0.6499,"[{""factor"": ""load_score"", ""sub_score"": 59.36, ""contribution"": 11.8729}, {""factor"": ""engine_hour_score"", ""sub_score"": 76.87, ""contribution"": 11.5307}, {""factor"": ""route_severity_score"", ""sub_score"": 45.67, ""contribution"": 9.1343}]",Default,30,2024-03-10,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-02-10,167.65,14786.8,19.94,90.05,3.76,Medium,2,4.61,5.71,17.0,11470.48,EMERGENCY,0,,,NORMAL,HAUL_TRUCK,71.519,79.6929,65.0471,47.0429,31.4229,46.6667,False,55.88333333333334,99.70000000000002,90.05,37.6,35.66,56.666666666666664,53.284,HIGH,3.3141,"[{""factor"": ""load_score"", ""sub_score"": 65.05, ""contribution"": 13.0094}, {""factor"": ""engine_hour_score"", ""sub_score"": 79.69, ""contribution"": 11.9539}, {""factor"": ""fault_score"", ""sub_score"": 31.42, ""contribution"": 9.4269}]",Default,8,2024-02-18,URGENT,"HIGH risk: DCSS in [50, 75). Accelerated service in 8 day(s); high-risk cadence is capped at 15 days for harsh-duty operation.",prototype
VH-028,2024-02-11,186.39,14973.2,13.12,54.79,3.14,Low,0,0.0,6.83,18.0,11470.48,EMERGENCY,0,,MISSING_FAULT_INFO,NORMAL,HAUL_TRUCK,69.4914,77.2357,63.01,46.1429,29.4714,50.0,False,62.129999999999995,65.6,54.79,31.4,0.0,60.0,51.7065,HIGH,-1.5775,"[{""factor"": ""load_score"", ""sub_score"": 63.01, ""contribution"": 12.602}, {""factor"": ""engine_hour_score"", ""sub_score"": 77.24, ""contribution"": 11.5854}, {""factor"": ""route_severity_score"", ""sub_score"": 46.14, ""contribution"": 9.2286}]",Default,8,2024-02-19,URGENT,"HIGH risk: DCSS in [50, 75). Accelerated service in 8 day(s); high-risk cadence is capped at 15 days for harsh-duty operation.",prototype
VH-028,2024-02-12,171.84,15145.03,14.13,69.05,2.65,Low,1,4.98,5.2,19.0,11470.48,EMERGENCY,0,,MISSING_LOAD,NORMAL,HAUL_TRUCK,65.7257,75.4571,63.01,41.1857,34.3114,53.3333,False,57.28,70.65,69.05,26.5,33.879999999999995,63.33333333333333,51.6904,HIGH,-0.0161,"[{""factor"": ""load_score"", ""sub_score"": 63.01, ""contribution"": 12.602}, {""factor"": ""engine_hour_score"", ""sub_score"": 75.46, ""contribution"": 11.3186}, {""factor"": ""fault_score"", ""sub_score"": 34.31, ""contribution"": 10.2934}]",Default,8,2024-02-20,URGENT,"HIGH risk: DCSS in [50, 75). Accelerated service in 8 day(s); high-risk cadence is capped at 15 days for harsh-duty operation.",prototype
VH-028,2024-02-13,166.27,15311.3,15.23,72.0,1.87,Low,1,6.51,4.38,20.0,11470.48,EMERGENCY,0,,,NORMAL,HAUL_TRUCK,63.2986,76.0071,63.2257,38.3143,32.7571,56.6667,False,55.42333333333333,76.15,72.0,18.7,43.06,66.66666666666666,50.6994,HIGH,-0.991,"[{""factor"": ""load_score"", ""sub_score"": 63.23, ""contribution"": 12.6451}, {""factor"": ""engine_hour_score"", ""sub_score"": 76.01, ""contribution"": 11.4011}, {""factor"": ""fault_score"", ""sub_score"": 32.76, ""contribution"": 9.8271}]",Default,8,2024-02-21,URGENT,"HIGH risk: DCSS in [50, 75). Accelerated service in 8 day(s); high-risk cadence is capped at 15 days for harsh-duty operation.",prototype
VH-028,2024-02-14,195.11,15506.41,13.28,75.32,6.9,High,1,4.52,3.45,21.0,11470.48,EMERGENCY,0,,,NORMAL,HAUL_TRUCK,64.6,75.0929,67.3629,38.7286,30.3314,60.0,False,65.03666666666668,66.39999999999999,75.32,69.0,31.119999999999997,70.0,51.0417,HIGH,0.3423,"[{""factor"": ""load_score"", ""sub_score"": 67.36, ""contribution"": 13.4726}, {""factor"": ""engine_hour_score"", ""sub_score"": 75.09, ""contribution"": 11.2639}, {""factor"": ""fault_score"", ""sub_score"": 30.33, ""contribution"": 9.0994}]",Default,8,2024-02-22,URGENT,"HIGH risk: DCSS in [50, 75). Accelerated service in 8 day(s); high-risk cadence is capped at 15 days for harsh-duty operation.",prototype
VH-028,2024-02-15,163.13,15669.54,14.82,49.79,3.31,Low,0,0.0,4.47,22.0,11470.48,EMERGENCY,0,,,NORMAL,HAUL_TRUCK,60.5786,76.4357,65.8471,36.9143,24.3343,63.3333,False,54.376666666666665,74.1,49.79,33.1,0.0,73.33333333333333,48.5424,NORMAL,-2.4993,"[{""factor"": ""load_score"", ""sub_score"": 65.85, ""contribution"": 13.1694}, {""factor"": ""engine_hour_score"", ""sub_score"": 76.44, ""contribution"": 11.4654}, {""factor"": ""route_severity_score"", ""sub_score"": 36.91, ""contribution"": 7.3829}]",Default,30,2024-03-16,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-02-16,206.04,15875.58,13.83,50.73,2.13,Low,0,0.0,3.72,23.0,11470.48,EMERGENCY,0,,,NORMAL,HAUL_TRUCK,59.83,74.5357,65.9614,33.9429,20.5314,66.6667,False,68.67999999999999,69.15,50.73,21.3,0.0,76.66666666666667,46.637,NORMAL,-1.9054,"[{""factor"": ""load_score"", ""sub_score"": 65.96, ""contribution"": 13.1923}, {""factor"": ""engine_hour_score"", ""sub_score"": 74.54, ""contribution"": 11.1804}, {""factor"": ""route_severity_score"", ""sub_score"": 33.94, ""contribution"": 6.7886}]",Default,30,2024-03-17,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-02-17,143.74,16019.32,15.32,67.23,4.75,Medium,0,0.0,7.42,24.0,11470.48,EMERGENCY,0,,,NORMAL,HAUL_TRUCK,58.6914,71.2357,62.7014,35.3571,15.4371,70.0,False,47.913333333333334,76.6,67.23,47.5,0.0,80.0,44.2973,NORMAL,-2.3397,"[{""factor"": ""load_score"", ""sub_score"": 62.7, ""contribution"": 12.5403}, {""factor"": ""engine_hour_score"", ""sub_score"": 71.24, ""contribution"": 10.6854}, {""factor"": ""route_severity_score"", ""sub_score"": 35.36, ""contribution"": 7.0714}]",Default,30,2024-03-18,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-02-18,220.04,16239.36,13.79,42.59,0.15,Low,1,3.49,4.79,25.0,11470.48,EMERGENCY,0,,,NORMAL,HAUL_TRUCK,60.2938,71.7143,60.9586,31.0857,19.0,73.3333,False,73.34666666666666,68.95,42.59,1.5,24.939999999999998,83.33333333333334,44.5621,NORMAL,0.2648,"[{""factor"": ""load_score"", ""sub_score"": 60.96, ""contribution"": 12.1917}, {""factor"": ""engine_hour_score"", ""sub_score"": 71.71, ""contribution"": 10.7571}, {""factor"": ""route_severity_score"", ""sub_score"": 31.09, ""contribution"": 6.2171}]",Default,30,2024-03-19,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-02-19,168.24,16407.6,13.51,69.05,3.47,Medium,1,3.85,3.76,26.0,11470.48,EMERGENCY,1,DRIVETRAIN,MISSING_LOAD,NORMAL,HAUL_TRUCK,60.1224,71.2714,60.9586,32.2571,18.0314,76.6667,False,56.080000000000005,67.55,69.05,34.7,27.1,86.66666666666667,44.5888,NORMAL,0.0267,"[{""factor"": ""load_score"", ""sub_score"": 60.96, ""contribution"": 12.1917}, {""factor"": ""engine_hour_score"", ""sub_score"": 71.27, ""contribution"": 10.6907}, {""factor"": ""route_severity_score"", ""sub_score"": 32.26, ""contribution"": 6.4514}]",Default,30,2024-03-20,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-02-20,137.76,16545.35,12.5,85.74,5.69,Medium,1,4.66,4.6,27.0,11470.48,EMERGENCY,0,,,NORMAL,HAUL_TRUCK,58.7648,69.3214,62.9214,37.7143,16.4457,80.0,False,45.92,62.5,85.74,56.900000000000006,31.959999999999997,90.0,45.3355,NORMAL,0.7467,"[{""factor"": ""load_score"", ""sub_score"": 62.92, ""contribution"": 12.5843}, {""factor"": ""engine_hour_score"", ""sub_score"": 69.32, ""contribution"": 10.3982}, {""factor"": ""route_severity_score"", ""sub_score"": 37.71, ""contribution"": 7.5429}]",Default,30,2024-03-21,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-02-21,95.33,16640.68,12.65,71.33,4.35,Medium,1,6.64,3.79,28.0,11470.48,EMERGENCY,0,,,NORMAL,HAUL_TRUCK,54.0133,68.8714,62.3514,34.0714,18.2629,83.3333,False,31.776666666666664,63.25000000000001,71.33,43.49999999999999,43.839999999999996,93.33333333333333,44.6621,NORMAL,-0.6734,"[{""factor"": ""load_score"", ""sub_score"": 62.35, ""contribution"": 12.4703}, {""factor"": ""engine_hour_score"", ""sub_score"": 68.87, ""contribution"": 10.3307}, {""factor"": ""route_severity_score"", ""sub_score"": 34.07, ""contribution"": 6.8143}]",Default,30,2024-03-22,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-02-22,145.66,16786.34,7.85,52.68,6.2,Medium,1,5.5,4.95,29.0,11470.48,EMERGENCY,0,,,NORMAL,HAUL_TRUCK,53.1814,63.8929,62.7643,38.2,23.5486,86.6667,False,48.553333333333335,39.24999999999999,52.68,62.0,37.0,96.66666666666667,46.4928,NORMAL,1.8307,"[{""factor"": ""load_score"", ""sub_score"": 62.76, ""contribution"": 12.5529}, {""factor"": ""engine_hour_score"", ""sub_score"": 63.89, ""contribution"": 9.5839}, {""factor"": ""route_severity_score"", ""sub_score"": 38.2, ""contribution"": 7.64}]",Default,30,2024-03-23,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-02-23,201.07,16987.41,14.71,69.75,3.27,Low,0,0.0,5.33,30.0,16987.41,MINOR,0,,,NORMAL,HAUL_TRUCK,52.9448,64.5214,65.4814,39.8286,23.5486,90.0,False,67.02333333333334,73.55000000000001,69.75,32.7,0.0,100.0,47.5993,NORMAL,1.1065,"[{""factor"": ""load_score"", ""sub_score"": 65.48, ""contribution"": 13.0963}, {""factor"": ""engine_hour_score"", ""sub_score"": 64.52, ""contribution"": 9.6782}, {""factor"": ""route_severity_score"", ""sub_score"": 39.83, ""contribution"": 7.9657}]",Default,30,2024-03-24,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-02-24,127.7,17115.11,15.87,81.45,1.57,Low,0,0.0,6.46,1.0,16987.41,MINOR,0,,,NORMAL,HAUL_TRUCK,52.181,64.9143,67.5129,35.2857,23.5486,79.0476,False,42.56666666666667,79.35,81.45,15.7,0.0,3.3333333333333335,46.5319,NORMAL,-1.0674,"[{""factor"": ""load_score"", ""sub_score"": 67.51, ""contribution"": 13.5026}, {""factor"": ""engine_hour_score"", ""sub_score"": 64.91, ""contribution"": 9.7371}, {""factor"": ""fault_score"", ""sub_score"": 23.55, ""contribution"": 7.0646}]",Default,30,2024-03-25,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-02-25,207.8,17322.91,11.13,87.46,4.3,Medium,0,0.0,3.14,2.0,16987.41,MINOR,0,,,NORMAL,HAUL_TRUCK,51.5981,63.0143,73.9229,41.2143,19.9857,68.0952,False,69.26666666666667,55.65,87.46,43.0,0.0,6.666666666666667,47.0399,NORMAL,0.508,"[{""factor"": ""load_score"", ""sub_score"": 73.92, ""contribution"": 14.7846}, {""factor"": ""engine_hour_score"", ""sub_score"": 63.01, ""contribution"": 9.4521}, {""factor"": ""route_severity_score"", ""sub_score"": 41.21, ""contribution"": 8.2429}]",Default,30,2024-03-26,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-02-26,208.75,17531.66,11.72,92.7,4.43,Medium,0,0.0,5.26,3.0,16987.41,MINOR,0,,,NORMAL,HAUL_TRUCK,53.5271,61.7357,77.3014,42.5857,16.1143,57.1429,False,69.58333333333333,58.60000000000001,92.7,44.3,0.0,10.0,46.2819,NORMAL,-0.758,"[{""factor"": ""load_score"", ""sub_score"": 77.3, ""contribution"": 15.4603}, {""factor"": ""engine_hour_score"", ""sub_score"": 61.74, ""contribution"": 9.2604}, {""factor"": ""route_severity_score"", ""sub_score"": 42.59, ""contribution"": 8.5171}]",Default,30,2024-03-27,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-02-27,204.71,17736.37,12.8,77.34,6.12,Medium,0,0.0,6.53,4.0,16987.41,MINOR,0,,,NORMAL,HAUL_TRUCK,56.7152,61.95,76.1014,43.2,11.5486,46.1905,False,68.23666666666666,64.0,77.34,61.199999999999996,0.0,13.333333333333334,44.5984,NORMAL,-1.6835,"[{""factor"": ""load_score"", ""sub_score"": 76.1, ""contribution"": 15.2203}, {""factor"": ""engine_hour_score"", ""sub_score"": 61.95, ""contribution"": 9.2925}, {""factor"": ""route_severity_score"", ""sub_score"": 43.2, ""contribution"": 8.64}]",Default,30,2024-03-28,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-02-28,161.34,17897.71,12.99,50.57,4.69,Medium,1,5.35,5.02,5.0,16987.41,MINOR,0,,,NORMAL,HAUL_TRUCK,59.8586,62.1929,73.1357,43.6857,10.4429,35.2381,False,53.78000000000001,64.95,50.57,46.900000000000006,36.099999999999994,16.666666666666664,43.5738,NORMAL,-1.0246,"[{""factor"": ""load_score"", ""sub_score"": 73.14, ""contribution"": 14.6271}, {""factor"": ""engine_hour_score"", ""sub_score"": 62.19, ""contribution"": 9.3289}, {""factor"": ""route_severity_score"", ""sub_score"": 43.69, ""contribution"": 8.7371}]",Default,30,2024-03-29,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-02-29,198.09,18095.8,20.15,74.38,5.07,Medium,0,0.0,4.65,6.0,16987.41,MINOR,0,,,NORMAL,HAUL_TRUCK,62.3552,70.8714,76.2357,42.0714,5.1571,24.2857,False,66.03,100.0,74.38,50.7,0.0,20.0,43.2891,NORMAL,-0.2847,"[{""factor"": ""load_score"", ""sub_score"": 76.24, ""contribution"": 15.2471}, {""factor"": ""engine_hour_score"", ""sub_score"": 70.87, ""contribution"": 10.6307}, {""factor"": ""route_severity_score"", ""sub_score"": 42.07, ""contribution"": 8.4143}]",Default,30,2024-03-30,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-028,2024-03-01,219.75,18315.54,12.31,65.68,8.61,High,0,0.0,5.7,7.0,16987.41,MINOR,0,,,NORMAL,HAUL_TRUCK,63.2448,69.1571,75.6543,49.7,5.1571,13.3333,False,73.25,61.550000000000004,65.68,86.1,0.0,23.333333333333332,43.9827,NORMAL,0.6936,"[{""factor"": ""load_score"", ""sub_score"": 75.65, ""contribution"": 15.1309}, {""factor"": ""engine_hour_score"", ""sub_score"": 69.16, ""contribution"": 10.3736}, {""factor"": ""route_severity_score"", ""sub_score"": 49.7, ""contribution"": 9.94}]",Default,30,2024-03-31,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
